Timestamp,Value
291,486.74
292,498.02
293,496.41
294,539.93
295,518.17
296,547.18
297,503.66
298,485.93
299,522.2
300,498.83
301,494.8
302,533.48
303,504.47
304,546.37
305,499.63
306,494.8
307,502.05
308,520.59
309,492.38
310,516.56
311,518.17
312,518.97
313,502.86
314,479.49
315,515.75
316,512.53
317,492.38
318,493.99
319,482.71
320,543.96
321,498.02
322,519.78
323,498.83
324,500.44
325,531.06
326,508.5
327,523.0
328,529.45
329,491.58
330,483.52
331,501.25
332,521.39
333,530.26
334,479.49
335,514.14
336,535.09
337,516.56
338,504.47
339,514.95
340,554.43
341,503.66
342,496.41
343,514.14
344,528.64
345,475.46
346,505.27
347,492.38
348,493.99
349,499.63
350,476.26
351,557.66
352,552.82
353,493.99
354,516.56
355,493.99
356,498.83
357,497.22
358,482.71
359,543.15
360,510.92
361,497.22
362,504.47
363,512.53
364,531.87
365,510.11
366,507.69
367,543.15
368,545.57
369,535.09
370,555.24
371,566.52
372,486.74
373,498.02
374,505.27
375,534.29
376,493.19
377,492.38
378,565.71
379,559.27
380,477.07
381,519.78
382,539.12
383,496.41
384,502.86
385,481.1
386,510.92
387,502.05
388,534.29
389,512.53
390,540.73
391,518.97
392,539.93
393,505.27
394,542.34
395,510.92
396,489.16
397,492.38
398,548.79
399,518.17
400,513.33
401,531.06
402,541.54
403,537.51
404,479.49
405,499.63
406,543.15
407,504.47
408,491.58
409,489.16
410,560.07
411,514.14
412,515.75
413,498.83
414,480.29
415,506.08
416,524.62
417,484.32
418,522.2
419,544.76
420,502.05
421,512.53
422,518.97
423,483.52
424,561.68
425,535.9
426,529.45
427,531.87
428,506.08
429,474.65
430,511.72
431,502.05
432,528.64
433,491.58
434,531.06
435,540.73
436,511.72
437,518.17
438,527.84
439,529.45
440,535.09
441,531.87
442,560.88
443,493.19
444,492.38
445,478.68
446,502.05
447,502.86
448,527.03
449,512.53
450,502.86
451,528.64
452,514.14
453,485.13
454,502.86
455,481.1
456,518.17
457,536.7
458,519.78
459,505.27
460,502.86
461,517.36
462,519.78
463,472.23
464,510.92
465,512.53
466,530.26
467,504.47
468,552.01
469,502.05
470,535.9
471,510.92
472,493.99
473,504.47
474,551.21
475,481.9
476,507.69
477,543.96
478,519.78
479,502.86
480,535.09
481,510.11
482,523.81
483,529.45
484,523.81
485,494.8
486,524.62
487,499.63
488,540.73
489,518.17
490,537.51
491,506.89
492,502.86
493,526.23
494,469.01
495,515.75
496,550.4
497,475.46
498,543.15
499,508.5
500,502.86
501,524.62
502,478.68
503,518.97
504,499.63
505,512.53
506,527.03
507,475.46
508,511.72
509,518.97
510,478.68
511,503.66
512,491.58
513,494.8
514,514.14
515,485.93
516,535.9
517,511.72
518,512.53
519,541.54
520,524.62
521,488.35
522,487.55
523,489.96
524,555.24
525,512.53
526,469.01
527,526.23
528,540.73
529,507.69
530,481.9
531,516.56
532,552.01
533,470.62
534,514.14
535,524.62
536,538.32
537,502.05
538,520.59
539,543.96
540,536.7
541,471.43
542,520.59
543,516.56
544,548.79
545,513.33
546,518.17
547,502.86
548,531.06
549,475.46
550,505.27
551,510.92
552,510.92
553,547.99
554,519.78
555,519.78
556,529.45
557,503.66
558,480.29
559,547.18
560,538.32
561,534.29
562,524.62
563,493.99
564,489.96
565,490.77
566,531.06
567,506.08
568,482.71
569,482.71
570,487.55
571,495.6
572,498.02
573,497.22
574,554.43
575,530.26
576,494.8
577,523.0
578,488.35
579,498.83
580,518.17
581,477.88
582,512.53
583,531.87
584,509.3
585,493.19
586,523.0
587,497.22
588,528.64
589,510.11
590,553.63
591,525.42
592,525.42
593,502.86
594,527.03
595,527.84
596,479.49
597,489.16
598,535.9
599,537.51
600,481.1
601,470.62
602,540.73
603,484.32
604,561.68
605,504.47
606,560.88
607,505.27
608,487.55
609,534.29
610,518.17
611,487.55
612,507.69
613,498.02
614,511.72
615,531.06
616,503.66
617,476.26
618,508.5
619,479.49
620,527.03
621,493.99
622,525.42
623,514.14
624,539.12
625,477.88
626,489.96
627,479.49
628,545.57
629,526.23
630,514.14
631,526.23
632,506.08
633,493.99
634,492.38
635,539.12
636,503.66
637,473.85
638,508.5
639,502.86
640,502.86
641,537.51
642,532.67
643,485.13
644,493.19
645,502.86
646,511.72
647,475.46
648,474.65
649,536.7
650,527.03
651,479.49
652,473.85
653,493.99
654,538.32
655,527.84
656,527.84
657,543.15
658,545.57
659,497.22
660,471.43
661,536.7
662,543.15
663,498.83
664,498.02
665,518.97
666,488.35
667,471.43
668,511.72
669,531.06
670,481.9
671,531.06
672,521.39
673,514.14
674,519.78
675,504.47
676,546.37
677,493.99
678,504.47
679,477.88
680,517.36
681,515.75
682,469.82
683,475.46
684,530.26
685,512.53
686,514.14
687,508.5
688,552.82
689,505.27
690,488.35
691,503.66
692,493.99
693,519.78
694,543.96
695,489.96
696,524.62
697,543.96
698,506.08
699,499.63
700,522.2
701,545.57
702,542.34
703,506.08
704,500.44
705,532.67
706,486.74
707,505.27
708,555.24
709,493.99
710,497.22
711,499.63
712,560.88
713,550.4
714,511.72
715,497.22
716,534.29
717,517.36
718,535.9
719,496.41
720,499.63
721,509.3
722,523.0
723,530.26
724,515.75
725,506.89
726,527.84
727,530.26
728,547.18
729,526.23
730,482.71
731,507.69
732,534.29
733,478.68
734,532.67
735,503.66
736,518.17
737,501.25
738,490.77
739,481.1
740,539.93
741,507.69
742,506.89
743,536.7
744,514.14
745,546.37
746,494.8
747,494.8
748,502.86
749,493.99
750,542.34
751,527.84
752,525.42
753,535.09
754,483.52
755,512.53
756,540.73
757,498.02
758,493.19
759,516.56
760,549.6
761,478.68
762,519.78
763,507.69
764,481.9
765,476.26
766,537.51
767,486.74
768,524.62
769,521.39
770,560.07
771,526.23
772,489.96
773,474.65
774,513.33
775,473.85
776,508.5
777,489.16
778,528.64
779,523.81
780,535.09
781,502.86
782,539.12
783,481.1
784,511.72
785,473.04
786,502.05
787,547.99
788,519.78
789,519.78
790,511.72
791,506.08
792,504.47
793,477.88
794,542.34
795,482.71
796,468.21
797,525.42
798,542.34
799,519.78
800,528.64
801,490.77
802,530.26
803,510.11
804,472.23
805,507.69
806,543.96
807,497.22
808,535.9
809,514.14
810,538.32
811,519.78
812,518.97
813,540.73
814,513.33
815,504.47
816,502.86
817,521.39
818,539.93
819,532.67
820,484.32
821,501.25
822,511.72
823,487.55
824,543.15
825,510.92
826,527.03
827,493.19
828,521.39
829,529.45
830,535.09
831,537.51
832,522.2
833,499.63
834,505.27
835,507.69
836,469.01
837,527.84
838,501.25
839,539.12
840,514.14
841,554.43
842,533.48
843,514.14
844,475.46
845,508.5
846,529.45
847,521.39
848,499.63
849,513.33
850,533.48
851,506.89
852,477.07
853,545.57
854,493.99
855,514.95
856,487.55
857,502.05
858,545.57
859,501.25
860,489.16
861,520.59
862,489.96
863,477.07
864,517.36
865,542.34
866,518.17
867,517.36
868,531.06
869,515.75
870,506.08
871,506.89
872,505.27
873,518.17
874,521.39
875,523.81
876,529.45
877,514.95
878,510.11
879,499.63
880,514.14
881,538.32
882,500.44
883,529.45
884,527.03
885,504.47
886,513.33
887,481.1
888,489.16
889,503.66
890,539.93
891,468.21
892,514.95
893,539.93
894,502.05
895,506.08
896,535.9
897,503.66
898,523.81
899,486.74
900,543.96
901,534.29
902,504.47
903,491.58
904,511.72
905,472.23
906,518.97
907,475.46
908,537.51
909,548.79
910,484.32
911,484.32
912,518.97
913,487.55
914,472.23
915,502.05
916,512.53
917,490.77
918,509.3
919,491.58
920,539.93
921,533.48
922,491.58
923,502.05
924,550.4
925,499.63
926,473.04
927,515.75
928,501.25
929,527.84
930,527.84
931,503.66
932,556.85
933,518.97
934,501.25
935,501.25
936,502.05
937,493.99
938,548.79
939,528.64
940,508.5
941,485.93
942,511.72
943,528.64
944,498.83
945,539.12
946,500.44
947,542.34
948,537.51
949,473.04
950,510.11
951,506.89
952,543.96
953,519.78
954,489.96
955,500.44
956,507.69
957,505.27
958,506.89
959,510.11
960,537.51
961,493.19
962,504.47
963,515.75
964,522.2
965,510.11
966,507.69
967,533.48
968,475.46
969,508.5
970,510.92
971,540.73
972,512.53
973,490.77
974,509.3
975,513.33
976,478.68
977,525.42
978,510.11
979,505.27
980,511.72
981,502.86
982,519.78
983,510.92
984,497.22
985,489.16
986,493.99
987,510.92
988,508.5
989,524.62
990,511.72
991,477.07
992,486.74
993,533.48
994,535.9
995,483.52
996,485.13
997,548.79
998,560.07
999,478.68
1000,508.5
1001,541.54
1002,541.54
1003,536.7
1004,473.85
1005,531.87
1006,508.5
1007,513.33
1008,519.78
1009,498.83
1010,526.23
1011,491.58
1012,471.43
1013,563.3
1014,501.25
1015,474.65
1016,518.97
1017,541.54
1018,469.01
1019,517.36
1020,529.45
1021,538.32
1022,499.63
1023,491.58
1024,486.74
1025,491.58
1026,493.99
1027,516.56
1028,481.9
1029,523.0
1030,544.76
1031,485.93
1032,497.22
1033,544.76
1034,474.65
1035,499.63
1036,473.85
1037,514.95
1038,541.54
1039,481.9
1040,511.72
1041,531.06
1042,475.46
1043,476.26
1044,499.63
1045,530.26
1046,517.36
1047,510.92
1048,518.97
1049,534.29
1050,504.47
1051,492.38
1052,480.29
1053,512.53
1054,511.72
1055,493.19
1056,485.93
1057,503.66
1058,485.13
1059,514.14
1060,537.51
1061,527.03
1062,478.68
1063,506.89
1064,503.66
1065,491.58
1066,491.58
1067,491.58
1068,526.23
1069,496.41
1070,507.69
1071,503.66
1072,547.18
1073,530.26
1074,495.6
1075,493.99
1076,490.77
1077,482.71
1078,539.12
1079,486.74
1080,551.21
1081,517.36
1082,516.56
1083,527.84
1084,513.33
1085,488.35
1086,532.67
1087,484.32
1088,516.56
1089,505.27
1090,473.85
1091,533.48
1092,523.0
1093,546.37
1094,512.53
1095,531.87
1096,552.01
1097,523.0
1098,476.26
1099,538.32
1100,525.42
1101,546.37
1102,502.86
1103,525.42
1104,507.69
1105,506.89
1106,478.68
1107,523.0
1108,502.86
1109,510.92
1110,512.53
1111,547.18
1112,548.79
1113,493.19
1114,511.72
1115,502.05
1116,551.21
1117,534.29
1118,506.89
1119,531.06
1120,535.9
1121,522.2
1122,481.1
1123,520.59
1124,528.64
1125,525.42
1126,535.09
1127,543.96
1128,542.34
1129,490.77
1130,477.88
1131,521.39
1132,502.05
1133,560.07
1134,520.59
1135,536.7
1136,540.73
1137,477.07
1138,478.68
1139,502.86
1140,487.55
1141,516.56
1142,529.45
1143,523.81
1144,553.63
1145,506.89
1146,515.75
1147,513.33
1148,528.64
1149,518.17
1150,483.52
1151,550.4
1152,493.99
1153,535.09
1154,515.75
1155,545.57
1156,488.35
1157,514.14
1158,519.78
1159,559.27
1160,501.25
1161,478.68
1162,498.83
1163,537.51
1164,529.45
1165,485.13
1166,485.13
1167,513.33
1168,492.38
1169,532.67
1170,533.48
1171,485.13
1172,500.44
1173,496.41
1174,477.88
1175,515.75
1176,481.9
1177,523.0
1178,543.15
1179,531.87
1180,485.93
1181,519.78
1182,510.11
1183,554.43
1184,527.03
1185,531.06
1186,507.69
1187,477.88
1188,512.53
1189,522.2
1190,487.55
1191,505.27
1192,535.9
1193,502.86
1194,510.11
1195,519.78
1196,539.12
1197,490.77
1198,502.05
1199,544.76
1200,486.74
1201,534.29
1202,505.27
1203,485.93
1204,509.3
1205,544.76
1206,490.77
1207,492.38
1208,518.97
1209,531.87
1210,493.99
1211,472.23
1212,526.23
1213,540.73
1214,489.96
1215,493.19
1216,476.26
1217,541.54
1218,506.89
1219,505.27
1220,507.69
1221,521.39
1222,529.45
1223,509.3
1224,504.47
1225,512.53
1226,515.75
1227,476.26
1228,537.51
1229,552.01
1230,509.3
1231,531.87
1232,506.89
1233,503.66
1234,522.2
1235,474.65
1236,513.33
1237,532.67
1238,544.76
1239,502.05
1240,547.18
1241,554.43
1242,493.99
1243,502.05
1244,527.03
1245,541.54
1246,492.38
1247,477.07
1248,516.56
1249,559.27
1250,478.68
1251,527.84
1252,535.09
1253,511.72
1254,551.21
1255,477.88
1256,539.12
1257,557.66
1258,489.16
1259,470.62
1260,535.9
1261,506.89
1262,506.89
1263,512.53
1264,524.62
1265,541.54
1266,473.85
1267,518.17
1268,559.27
1269,479.49
1270,477.88
1271,534.29
1272,500.44
1273,530.26
1274,493.19
1275,518.17
1276,510.92
1277,512.53
1278,477.07
1279,508.5
1280,493.99
1281,510.92
1282,510.11
1283,521.39
1284,502.05
1285,529.45
1286,514.95
1287,523.81
1288,479.49
1289,536.7
1290,513.33
1291,505.27
1292,535.9
1293,535.09
1294,489.16
1295,502.05
1296,480.29
1297,541.54
1298,484.32
1299,518.17
1300,523.81
1301,527.03
1302,539.93
1303,532.67
1304,506.89
1305,527.84
1306,479.49
1307,506.08
1308,533.48
1309,497.22
1310,477.07
1311,557.66
1312,484.32
1313,541.54
1314,476.26
1315,518.17
1316,512.53
1317,501.25
1318,505.27
1319,527.03
1320,519.78
1321,531.87
1322,519.78
1323,555.24
1324,517.36
1325,483.52
1326,526.23
1327,556.85
1328,539.12
1329,536.7
1330,516.56
1331,562.49
1332,481.9
1333,502.86
1334,510.11
1335,549.6
1336,534.29
1337,535.09
1338,497.22
1339,538.32
1340,523.0
1341,498.83
1342,502.86
1343,527.84
1344,506.89
1345,477.88
1346,530.26
1347,549.6
1348,525.42
1349,526.23
1350,500.44
1351,557.66
1352,538.32
1353,473.04
1354,540.73
1355,530.26
1356,531.87
1357,483.52
1358,512.53
1359,539.93
1360,504.47
1361,528.64
1362,527.84
1363,519.78
1364,483.52
1365,535.9
1366,502.86
1367,518.97
1368,514.14
1369,515.75
1370,498.83
1371,543.15
1372,530.26
1373,519.78
1374,526.23
1375,509.3
1376,518.17
1377,509.3
1378,531.87
1379,539.93
1380,472.23
1381,558.46
1382,505.27
1383,506.08
1384,497.22
1385,523.81
1386,527.03
1387,533.48
1388,510.92
1389,504.47
1390,539.93
1391,529.45
1392,513.33
1393,502.86
1394,531.87
1395,522.2
1396,537.51
1397,553.63
1398,506.89
1399,536.7
1400,522.2
1401,517.36
1402,523.0
1403,520.59
1404,510.11
1405,515.75
1406,518.17
1407,480.29
1408,522.2
1409,505.27
1410,520.59
1411,524.62
1412,473.04
1413,532.67
1414,523.0
1415,536.7
1416,525.42
1417,543.96
1418,513.33
1419,534.29
1420,477.07
1421,551.21
1422,552.82
1423,487.55
1424,477.88
1425,549.6
1426,527.03
1427,516.56
1428,523.81
1429,539.12
1430,533.48
1431,485.93
1432,519.78
1433,548.79
1434,523.0
1435,532.67
1436,486.74
1437,547.99
1438,477.88
1439,474.65
1440,531.87
1441,543.15
1442,485.93
1443,506.89
1444,498.83
1445,527.84
1446,498.02
1447,487.55
1448,506.89
1449,544.76
1450,535.09
1451,508.5
1452,515.75
1453,522.2
1454,523.81
1455,523.0
1456,524.62
1457,498.02
1458,551.21
1459,473.04
1460,541.54
1461,524.62
1462,514.14
1463,544.76
1464,489.96
1465,477.07
1466,502.05
1467,491.58
1468,479.49
1469,506.89
1470,496.41
1471,531.87
1472,478.68
1473,477.07
1474,540.73
1475,494.8
1476,486.74
1477,531.06
1478,539.93
1479,544.76
1480,498.83
1481,492.38
1482,540.73
1483,514.95
1484,511.72
1485,462.56
1486,500.44
1487,558.46
1488,478.68
1489,513.33
1490,520.59
1491,517.36
1492,506.08
1493,473.04
1494,547.18
1495,535.9
1496,522.2
1497,502.05
1498,518.17
1499,523.81
1500,547.99
1501,522.2
1502,540.73
1503,539.12
1504,527.84
1505,472.23
1506,545.57
1507,528.64
1508,518.97
1509,503.66
1510,544.76
1511,559.27
1512,472.23
1513,473.04
1514,528.64
1515,533.48
1516,485.93
1517,500.44
1518,502.05
1519,514.95
1520,493.19
1521,528.64
1522,483.52
1523,510.92
1524,485.93
1525,527.84
1526,532.67
1527,531.06
1528,498.83
1529,520.59
1530,525.42
1531,493.99
1532,546.37
1533,504.47
1534,504.47
1535,523.81
1536,497.22
1537,502.86
1538,539.93
1539,477.07
1540,507.69
1541,485.93
1542,543.15
1543,523.81
1544,497.22
1545,472.23
1546,541.54
1547,521.39
1548,514.14
1549,480.29
1550,542.34
1551,519.78
1552,529.45
1553,525.42
1554,493.19
1555,498.83
1556,520.59
1557,502.05
1558,509.3
1559,514.14
1560,490.77
1561,503.66
1562,503.66
1563,535.9
1564,494.8
1565,539.12
1566,471.43
1567,473.04
1568,489.96
1569,523.0
1570,493.99
1571,499.63
1572,518.97
1573,543.96
1574,508.5
1575,499.63
1576,518.17
1577,547.18
1578,478.68
1579,509.3
1580,478.68
1581,509.3
1582,487.55
1583,539.93
1584,506.08
1585,534.29
1586,505.27
1587,511.72
1588,526.23
1589,522.2
1590,516.56
1591,530.26
1592,486.74
1593,544.76
1594,487.55
1595,504.47
1596,513.33
1597,535.09
1598,514.14
1599,503.66
1600,487.55
1601,536.7
1602,488.35
1603,485.13
1604,541.54
1605,506.89
1606,530.26
1607,475.46
1608,560.88
1609,524.62
1610,526.23
1611,475.46
1612,507.69
1613,531.06
1614,501.25
1615,495.6
1616,552.01
1617,545.57
1618,476.26
1619,531.87
1620,540.73
1621,528.64
1622,502.05
1623,507.69
1624,500.44
1625,533.48
1626,503.66
1627,525.42
1628,531.87
1629,498.02
1630,506.08
1631,473.85
1632,506.08
1633,552.01
1634,496.41
1635,518.17
1636,539.93
1637,493.99
1638,526.23
1639,520.59
1640,542.34
1641,527.03
1642,500.44
1643,486.74
1644,531.87
1645,481.9
1646,501.25
1647,474.65
1648,551.21
1649,507.69
1650,528.64
1651,515.75
1652,515.75
1653,490.77
1654,535.09
1655,521.39
1656,550.4
1657,542.34
1658,475.46
1659,522.2
1660,518.97
1661,515.75
1662,544.76
1663,515.75
1664,501.25
1665,512.53
1666,510.11
1667,520.59
1668,526.23
1669,492.38
1670,514.14
1671,511.72
1672,487.55
1673,491.58
1674,533.48
1675,525.42
1676,489.16
1677,480.29
1678,542.34
1679,478.68
1680,522.2
1681,488.35
1682,506.89
1683,540.73
1684,476.26
1685,509.3
1686,539.12
1687,518.97
1688,543.96
1689,497.22
1690,535.09
1691,538.32
1692,500.44
1693,497.22
1694,545.57
1695,477.07
1696,541.54
1697,513.33
1698,500.44
1699,501.25
1700,512.53
1701,480.29
1702,526.23
1703,499.63
1704,502.86
1705,492.38
1706,522.2
1707,525.42
1708,476.26
1709,488.35
1710,539.93
1711,485.13
1712,510.92
1713,498.83
1714,535.9
1715,511.72
1716,477.07
1717,531.06
1718,505.27
1719,537.51
1720,533.48
1721,478.68
1722,527.84
1723,527.84
1724,528.64
1725,508.5
1726,536.7
1727,505.27
1728,521.39
1729,521.39
1730,546.37
1731,529.45
1732,471.43
1733,520.59
1734,503.66
1735,527.03
1736,479.49
1737,547.99
1738,510.11
1739,520.59
1740,502.86
1741,514.14
1742,495.6
1743,528.64
1744,489.16
1745,517.36
1746,535.9
1747,492.38
1748,477.07
1749,537.51
1750,537.51
1751,500.44
1752,528.64
1753,520.59
1754,543.96
1755,520.59
1756,517.36
1757,534.29
1758,495.6
1759,505.27
1760,504.47
1761,498.83
1762,549.6
1763,510.11
1764,512.53
1765,524.62
1766,503.66
1767,523.81
1768,493.19
1769,551.21
1770,514.14
1771,504.47
1772,498.83
1773,539.12
1774,470.62
1775,513.33
1776,495.6
1777,506.08
1778,552.82
1779,523.81
1780,524.62
1781,555.24
1782,528.64
1783,519.78
1784,510.92
1785,484.32
1786,485.13
1787,523.0
1788,520.59
1789,543.15
1790,489.16
1791,498.83
1792,526.23
1793,486.74
1794,476.26
1795,523.81
1796,537.51
1797,502.86
1798,517.36
1799,473.04
1800,490.77
1801,480.29
1802,502.05
1803,481.9
1804,534.29
1805,551.21
1806,532.67
1807,477.07
1808,516.56
1809,489.16
1810,506.89
1811,481.1
1812,545.57
1813,530.26
1814,493.99
1815,472.23
1816,514.95
1817,470.62
1818,535.09
1819,525.42
1820,515.75
1821,489.96
1822,523.0
1823,494.8
1824,526.23
1825,495.6
1826,501.25
1827,516.56
1828,523.0
1829,514.95
1830,484.32
1831,516.56
1832,541.54
1833,516.56
1834,528.64
1835,531.87
1836,531.87
1837,477.88
1838,496.41
1839,492.38
1840,511.72
1841,499.63
1842,519.78
1843,489.96
1844,535.9
1845,475.46
1846,495.6
1847,544.76
1848,518.97
1849,515.75
1850,472.23
1851,523.81
1852,547.18
1853,482.71
1854,473.04
1855,515.75
1856,500.44
1857,551.21
1858,485.13
1859,524.62
1860,551.21
1861,531.06
1862,501.25
1863,534.29
1864,536.7
1865,507.69
1866,562.49
1867,494.8
1868,546.37
1869,477.07
1870,496.41
1871,517.36
1872,524.62
1873,498.02
1874,552.01
1875,539.93
1876,506.08
1877,503.66
1878,506.08
1879,543.96
1880,532.67
1881,489.16
1882,533.48
1883,535.09
1884,486.74
1885,500.44
1886,551.21
1887,516.56
1888,495.6
1889,473.04
1890,536.7
1891,554.43
1892,502.05
1893,496.41
1894,522.2
1895,522.2
1896,509.3
1897,493.19
1898,534.29
1899,488.35
1900,531.87
1901,518.97
1902,530.26
1903,539.12
1904,502.05
1905,480.29
1906,531.06
1907,535.09
1908,517.36
1909,504.47
1910,535.09
1911,547.18
1912,516.56
1913,530.26
1914,493.99
1915,530.26
1916,506.08
1917,485.93
1918,517.36
1919,541.54
1920,510.11
1921,512.53
1922,523.0
1923,499.63
1924,498.02
1925,478.68
1926,554.43
1927,532.67
1928,533.48
1929,481.9
1930,493.99
1931,492.38
1932,543.96
1933,523.81
1934,532.67
1935,506.08
1936,477.07
1937,523.0
1938,527.03
1939,485.93
1940,494.8
1941,502.05
1942,551.21
1943,526.23
1944,471.43
1945,484.32
1946,502.86
1947,514.95
1948,502.05
1949,508.5
1950,557.66
1951,506.89
1952,512.53
1953,544.76
1954,499.63
1955,498.83
1956,487.55
1957,477.88
1958,561.68
1959,490.77
1960,506.89
1961,537.51
1962,509.3
1963,512.53
1964,531.87
1965,487.55
1966,502.86
1967,489.96
1968,512.53
1969,505.27
1970,485.13
1971,515.75
1972,498.02
1973,512.53
1974,551.21
1975,536.7
1976,525.42
1977,481.9
1978,510.92
1979,535.09
1980,493.99
1981,508.5
1982,498.83
1983,529.45
1984,502.05
1985,500.44
1986,498.83
1987,509.3
1988,547.18
1989,505.27
1990,521.39
1991,526.23
1992,531.06
1993,502.05
1994,491.58
1995,500.44
1996,515.75
1997,547.99
1998,473.85
1999,522.2
