Timestamp,Value
674,395.53
675,399.16
676,400.38
677,395.59
678,397.19
679,395.22
680,397.37
681,397.03
682,396.83
683,395.21
684,396.86
685,395.33
686,393.93
687,394.01
688,397.36
689,395.92
690,396.08
691,398.48
692,398.88
693,394.21
694,394.28
695,395.42
696,397.39
697,401.04
698,398.58
699,394.64
700,396.03
701,399.54
702,395.8
703,398.51
704,400.2
705,398.39
706,397.93
707,393.05
708,394.0
709,396.85
710,399.33
711,393.77
712,391.32
713,395.18
714,397.65
715,392.99
716,392.36
717,393.69
718,395.37
719,396.96
720,393.19
721,395.68
722,401.54
723,396.37
724,392.64
725,393.46
726,391.43
727,391.25
728,395.14
729,395.02
730,397.26
731,393.16
732,391.96
733,398.06
734,400.04
735,397.89
736,397.43
737,397.97
738,401.58
739,402.9
740,400.97
741,400.14
742,396.55
743,395.45
744,394.3
745,392.33
746,396.28
747,392.58
748,391.52
749,396.0
750,394.73
751,391.78
752,394.05
753,398.29
754,399.87
755,401.6
756,402.01
757,396.64
758,396.2
759,392.64
760,397.26
761,401.67
762,403.15
763,397.21
764,391.83
765,394.89
766,399.48
767,396.96
768,395.09
769,399.09
770,400.34
771,397.47
772,399.79
773,398.05
774,399.63
775,399.65
776,394.96
777,392.02
778,397.39
779,394.84
780,392.94
781,391.03
782,397.42
783,398.76
784,397.64
785,398.39
786,400.83
787,397.96
788,395.47
789,394.31
790,392.14
791,395.76
792,392.38
793,395.21
794,398.96
795,398.76
796,395.64
797,395.32
798,393.72
799,400.5
800,400.96
801,399.03
802,397.8
803,396.18
804,392.23
805,391.81
806,390.07
807,391.55
808,399.02
809,398.3
810,400.07
811,399.51
812,401.39
813,398.08
814,398.25
815,396.94
816,396.68
817,394.22
818,392.18
819,396.29
820,394.79
821,396.12
822,395.3
823,395.31
824,399.53
825,396.49
826,395.61
827,397.7
828,398.72
829,400.42
830,399.12
831,399.96
832,401.85
833,402.05
834,396.67
835,396.52
836,398.93
837,394.04
838,397.38
839,398.14
840,400.08
841,402.62
842,402.71
843,398.16
844,397.39
845,396.64
846,400.8
847,395.54
848,394.65
849,396.84
850,399.62
851,396.05
852,398.35
853,396.61
854,395.18
855,392.24
856,395.83
857,398.93
858,396.54
859,398.94
860,398.45
861,401.07
862,396.09
863,395.18
864,394.04
865,398.18
866,401.41
867,400.6
868,396.72
869,399.55
870,400.51
871,396.67
872,397.62
873,398.78
874,395.75
875,394.08
876,397.2
877,399.23
878,398.12
879,400.07
880,397.21
881,399.64
882,396.66
883,399.11
884,401.55
885,404.18
886,402.92
887,396.08
888,397.47
889,393.99
890,397.25
891,392.95
892,400.65
893,400.45
894,396.53
895,395.44
896,398.2
897,396.51
898,395.93
899,392.18
900,398.09
901,397.75
902,398.85
903,399.3
904,398.16
905,400.99
906,396.15
907,393.41
908,394.91
909,393.49
910,396.45
911,393.59
912,395.01
913,396.55
914,393.95
915,399.03
916,394.7
917,396.86
918,400.13
919,401.45
920,400.62
921,403.14
922,403.31
923,403.21
924,396.95
925,395.08
926,397.89
927,393.63
928,392.44
929,398.34
930,401.6
931,400.91
932,396.9
933,398.56
934,398.82
935,394.68
936,396.65
937,399.21
938,401.91
939,395.89
940,393.56
941,395.7
942,394.45
943,401.62
944,403.62
945,399.59
946,402.03
947,398.26
948,396.95
949,395.68
950,395.44
951,399.2
952,393.6
953,392.92
954,400.02
955,399.59
956,399.03
957,400.1
958,399.43
959,395.23
960,398.38
961,394.12
962,394.42
963,397.4
964,394.85
965,394.65
966,397.14
967,396.79
968,396.89
969,396.05
970,399.26
971,397.53
972,398.03
973,397.01
974,398.02
975,400.21
976,402.8
977,398.31
978,394.38
979,394.37
980,395.77
981,397.29
982,400.89
983,401.99
984,400.94
985,397.12
986,394.58
987,398.5
988,394.49
989,391.24
990,391.93
991,393.14
992,394.25
993,392.6
994,390.93
995,390.95
996,392.47
997,396.56
998,398.35
999,397.71
1000,393.82
1001,397.45
1002,399.08
1003,402.03
1004,399.86
1005,400.99
1006,399.05
1007,397.31
1008,394.79
1009,399.72
1010,397.81
1011,400.19
1012,400.48
1013,395.55
1014,395.96
1015,395.4
1016,399.18
1017,399.79
1018,397.85
1019,399.91
1020,399.22
1021,394.81
1022,391.62
1023,393.96
1024,399.24
1025,395.82
1026,401.73
1027,402.68
1028,403.45
1029,403.79
1030,400.49
1031,396.86
1032,397.73
1033,393.34
1034,398.37
1035,398.91
1036,399.74
1037,402.02
1038,395.05
1039,399.17
1040,394.48
1041,396.94
1042,399.68
1043,398.48
1044,398.28
1045,396.86
1046,397.23
1047,394.95
1048,394.51
1049,401.16
1050,401.95
1051,400.61
1052,396.83
1053,394.91
1054,397.49
1055,401.1
1056,398.72
1057,395.11
1058,398.71
1059,402.12
1060,398.51
1061,395.5
1062,396.03
1063,397.55
1064,398.63
1065,397.97
1066,395.48
1067,398.62
1068,396.26
1069,393.98
1070,392.54
1071,390.89
1072,393.73
1073,394.7
1074,394.96
1075,396.32
1076,400.42
1077,400.72
1078,398.49
1079,394.78
1080,399.72
1081,400.91
1082,399.4
1083,397.72
1084,396.23
1085,397.16
1086,397.91
1087,397.14
1088,398.7
1089,395.2
1090,398.56
1091,394.32
1092,396.45
1093,394.59
1094,393.6
1095,390.31
1096,395.7
1097,395.45
1098,390.9
1099,393.14
1100,390.74
1101,389.74
1102,391.46
1103,391.96
1104,393.16
1105,394.66
1106,399.35
1107,395.18
1108,395.15
1109,396.23
1110,394.56
1111,395.18
1112,392.54
1113,396.9
1114,395.75
1115,395.48
1116,396.92
1117,398.67
1118,400.49
1119,401.46
1120,395.72
1121,393.86
1122,399.48
1123,397.36
1124,393.82
1125,397.25
1126,402.26
1127,402.4
1128,399.98
1129,396.75
1130,398.87
1131,401.21
1132,396.98
1133,397.4
1134,397.25
1135,399.26
1136,397.94
1137,396.86
1138,396.43
1139,400.88
1140,397.69
1141,401.02
1142,397.76
1143,394.76
1144,395.6
1145,391.69
1146,392.1
1147,393.44
1148,392.62
1149,394.45
1150,396.32
1151,395.91
1152,398.08
1153,399.34
1154,395.28
1155,394.1
1156,391.01
1157,389.1
1158,393.58
1159,399.81
1160,397.96
1161,395.07
1162,393.48
1163,398.75
1164,398.34
1165,395.1
1166,393.99
1167,396.35
1168,397.93
1169,395.26
1170,396.89
1171,399.65
1172,396.86
1173,396.73
1174,398.76
1175,401.14
1176,401.24
1177,400.2
1178,396.58
1179,398.07
1180,399.94
1181,400.94
1182,398.92
1183,402.54
1184,400.56
1185,395.19
1186,397.16
1187,396.4
1188,395.76
1189,399.79
1190,395.84
1191,395.83
1192,398.03
1193,395.71
1194,391.96
1195,393.56
1196,399.4
1197,399.42
1198,395.23
1199,393.97
1200,397.24
1201,394.15
1202,390.84
1203,395.7
1204,394.75
1205,394.79
1206,393.62
1207,397.83
1208,401.8
1209,396.92
1210,399.07
1211,400.03
1212,401.89
1213,395.87
1214,395.85
1215,393.84
1216,393.86
1217,396.47
1218,393.0
1219,391.37
1220,392.21
1221,390.5
1222,398.91
1223,395.13
1224,394.91
1225,398.69
1226,394.4
1227,393.49
1228,395.75
1229,393.38
1230,398.09
1231,392.65
1232,391.36
1233,395.21
1234,395.96
1235,391.9
1236,392.12
1237,392.85
1238,398.09
1239,396.95
1240,392.38
1241,393.0
1242,390.37
1243,395.23
1244,393.47
1245,395.74
1246,395.38
1247,393.96
1248,392.83
1249,395.97
1250,398.71
1251,395.21
1252,392.56
1253,393.01
1254,392.27
1255,391.74
1256,389.23
1257,393.46
1258,398.04
1259,395.92
1260,401.28
1261,397.52
1262,392.61
1263,391.84
1264,397.19
1265,393.12
1266,395.04
1267,393.26
1268,400.03
1269,401.19
1270,396.26
1271,395.08
1272,396.69
1273,398.13
1274,397.37
1275,397.93
1276,401.66
1277,402.65
1278,403.02
1279,401.84
1280,403.35
1281,399.73
1282,396.71
1283,399.95
1284,401.54
1285,401.28
1286,401.62
1287,397.62
1288,398.17
1289,400.8
1290,398.44
1291,397.56
1292,398.34
1293,399.0
1294,402.29
1295,403.11
1296,402.2
1297,402.76
1298,399.09
1299,394.03
1300,394.77
1301,399.81
1302,398.16
1303,393.39
1304,391.89
1305,399.32
1306,399.38
1307,400.11
1308,398.13
1309,396.37
1310,399.85
1311,397.18
1312,396.62
1313,399.59
1314,402.23
1315,397.48
1316,397.69
1317,393.61
1318,396.23
1319,398.06
1320,396.43
1321,396.68
1322,399.63
1323,394.85
1324,398.85
1325,397.3
1326,396.19
1327,396.64
1328,398.3
1329,394.17
1330,393.75
1331,396.11
1332,399.59
1333,399.73
1334,400.32
1335,401.66
1336,400.84
1337,398.96
1338,396.86
1339,394.93
1340,400.7
1341,395.18
1342,392.64
1343,398.26
1344,397.95
1345,394.37
1346,392.27
1347,394.64
1348,392.23
1349,396.62
1350,393.58
1351,395.01
1352,396.15
1353,395.61
1354,392.2
1355,398.5
1356,399.59
1357,394.63
1358,398.83
1359,399.68
1360,398.68
1361,394.7
1362,399.27
1363,401.94
1364,397.31
1365,393.49
1366,395.56
1367,397.67
1368,399.61
1369,397.74
1370,400.25
1371,402.92
1372,399.98
1373,394.66
1374,392.34
1375,392.18
1376,393.79
1377,396.73
1378,393.85
1379,398.77
1380,397.55
1381,394.83
1382,398.94
1383,399.25
1384,400.23
1385,399.51
1386,400.18
1387,398.88
1388,401.42
1389,398.9
1390,396.62
1391,398.99
1392,400.78
1393,400.43
1394,401.92
1395,398.3
1396,399.57
1397,395.32
1398,396.33
1399,393.82
1400,394.75
1401,396.19
1402,400.54
1403,400.89
1404,402.99
1405,404.03
1406,404.33
1407,401.21
1408,397.58
1409,395.75
1410,397.48
1411,396.79
1412,401.19
1413,404.57
1414,401.05
1415,395.18
1416,394.05
1417,396.08
1418,397.07
1419,398.56
1420,394.72
1421,398.58
1422,396.64
1423,393.1
1424,394.52
1425,395.86
1426,397.85
1427,397.91
1428,397.95
1429,396.67
1430,396.92
1431,394.96
1432,394.32
1433,400.04
1434,394.49
1435,397.44
1436,393.77
1437,397.82
1438,400.9
1439,400.4
1440,399.0
1441,397.59
1442,394.75
1443,399.0
1444,396.48
1445,400.31
1446,399.45
1447,397.65
1448,395.09
1449,394.59
1450,399.0
1451,399.89
1452,400.51
1453,401.17
1454,402.76
1455,401.69
1456,399.26
1457,400.44
1458,403.83
1459,399.41
1460,397.83
1461,400.7
1462,398.48
1463,393.48
1464,395.65
1465,394.92
1466,394.69
1467,398.06
1468,397.83
1469,395.3
1470,393.21
1471,397.7
1472,393.52
1473,396.67
1474,400.72
1475,395.29
1476,396.51
1477,396.73
1478,394.45
1479,396.72
1480,398.65
1481,394.18
1482,398.06
1483,400.14
1484,395.55
1485,397.26
1486,398.37
1487,394.61
1488,394.41
1489,393.89
1490,395.09
1491,401.2
1492,397.37
1493,396.83
1494,399.21
1495,395.41
1496,394.68
1497,393.75
1498,397.21
1499,398.64
1500,393.67
1501,393.16
1502,395.56
1503,397.77
1504,396.96
1505,394.89
1506,396.18
1507,399.93
1508,399.43
1509,398.84
1510,398.49
1511,401.19
1512,397.97
1513,398.58
1514,393.93
1515,395.62
1516,399.2
1517,400.11
1518,394.63
1519,396.22
1520,397.96
1521,401.38
1522,398.78
1523,400.16
1524,401.66
1525,397.84
1526,397.11
1527,394.47
1528,392.43
1529,392.13
1530,393.86
1531,394.07
1532,397.3
1533,393.28
1534,397.34
1535,395.41
1536,398.08
1537,396.54
1538,396.75
1539,393.36
1540,393.78
1541,397.83
1542,398.4
1543,401.03
1544,399.08
1545,400.43
1546,402.33
1547,401.83
1548,403.15
1549,398.31
1550,395.18
1551,393.74
1552,395.4
1553,391.47
1554,396.18
1555,395.03
1556,398.66
1557,400.69
1558,395.67
1559,394.53
1560,398.57
1561,395.53
1562,393.25
1563,397.42
1564,398.86
1565,397.0
1566,397.21
1567,398.44
1568,399.76
1569,394.22
1570,397.39
1571,401.34
1572,398.76
1573,401.64
1574,399.23
1575,399.82
1576,400.57
1577,398.7
1578,400.71
1579,402.29
1580,397.91
1581,397.05
1582,392.94
1583,393.43
1584,395.72
1585,392.86
1586,390.58
1587,395.15
1588,396.53
1589,397.64
1590,399.69
1591,395.99
1592,398.12
1593,394.27
1594,394.41
1595,393.49
1596,396.86
1597,393.53
1598,394.98
1599,392.12
1600,396.06
1601,404.77
1602,402.86
1603,398.75
1604,395.93
1605,392.98
1606,395.76
1607,396.69
1608,401.93
1609,400.4
1610,399.81
1611,397.86
1612,393.81
1613,390.14
1614,393.79
1615,396.03
1616,394.14
1617,398.44
1618,395.35
1619,393.45
1620,392.03
1621,395.2
1622,397.16
1623,397.2
1624,392.83
1625,392.77
1626,398.13
1627,396.18
1628,394.63
1629,397.42
1630,398.56
1631,401.63
1632,395.92
1633,400.78
1634,401.33
1635,397.95
1636,394.67
1637,394.84
1638,396.85
1639,401.03
1640,399.07
1641,400.33
1642,402.57
1643,395.87
1644,395.15
1645,398.03
1646,398.22
1647,401.53
1648,397.66
1649,394.6
1650,401.11
1651,395.32
1652,391.72
1653,395.22
1654,398.17
1655,397.1
1656,392.87
1657,392.69
1658,395.19
1659,397.45
1660,397.88
1661,401.83
1662,396.64
1663,393.6
1664,392.92
1665,396.82
1666,394.21
1667,399.88
1668,394.2
1669,395.07
1670,401.59
1671,400.5
1672,394.96
1673,398.52
1674,397.5
1675,395.4
1676,400.68
1677,401.47
1678,399.23
1679,397.82
1680,394.99
1681,395.93
1682,399.69
1683,399.29
1684,395.35
1685,393.54
1686,398.19
1687,396.81
1688,396.0
1689,396.03
1690,400.34
1691,397.27
1692,399.37
1693,397.9
1694,399.14
1695,399.07
1696,394.82
1697,395.54
1698,396.45
1699,394.49
1700,392.74
1701,392.31
1702,392.06
1703,395.22
1704,389.86
1705,393.63
1706,392.74
1707,391.51
1708,393.2
1709,399.69
1710,397.59
1711,396.05
1712,395.36
1713,395.95
1714,395.6
1715,395.69
1716,399.05
1717,396.21
1718,393.85
1719,400.87
1720,402.58
1721,401.79
1722,395.71
1723,400.86
1724,399.58
1725,401.32
1726,400.95
1727,396.52
1728,400.74
1729,400.3
1730,396.45
1731,397.19
1732,400.43
1733,394.92
1734,398.99
1735,397.38
1736,398.24
1737,398.84
1738,399.49
1739,395.77
1740,400.9
1741,398.89
1742,395.92
1743,395.78
1744,396.7
1745,399.84
1746,401.68
1747,401.96
1748,396.51
1749,395.73
1750,393.76
1751,394.82
1752,393.53
1753,400.18
1754,395.37
1755,397.16
1756,398.11
1757,395.36
1758,395.85
1759,398.14
1760,399.08
1761,395.53
1762,398.05
1763,402.63
1764,404.82
1765,402.09
1766,401.3
1767,397.33
1768,400.71
1769,396.78
1770,394.58
1771,393.19
1772,392.98
1773,394.36
1774,391.16
1775,399.29
1776,400.56
1777,402.3
1778,399.02
1779,395.69
1780,397.95
1781,399.07
1782,397.02
1783,394.12
1784,396.03
1785,396.54
1786,397.44
1787,399.57
1788,397.32
1789,396.5
1790,395.92
1791,396.18
1792,394.13
1793,391.93
1794,392.74
1795,391.11
1796,395.76
1797,398.29
1798,395.87
1799,396.25
1800,394.87
1801,400.87
1802,400.08
1803,400.22
1804,398.9
1805,401.03
1806,399.17
1807,393.68
1808,398.87
1809,398.61
1810,397.35
1811,392.72
1812,397.7
1813,402.33
1814,396.13
1815,392.9
1816,394.81
1817,396.63
1818,392.29
1819,391.55
1820,395.42
1821,393.58
1822,398.01
1823,400.11
1824,395.63
1825,399.11
1826,394.95
1827,396.51
1828,393.22
1829,392.5
1830,395.67
1831,393.13
1832,392.14
1833,389.16
1834,392.32
1835,395.97
1836,392.11
1837,396.85
1838,395.42
1839,395.69
1840,393.44
1841,395.33
1842,396.33
1843,397.02
1844,395.02
1845,398.66
1846,394.78
1847,393.11
1848,390.73
1849,391.34
1850,393.79
1851,397.03
1852,398.03
1853,400.62
1854,400.44
1855,402.93
1856,398.28
1857,395.16
1858,394.93
1859,397.4
1860,394.35
1861,393.66
1862,397.05
1863,394.14
1864,398.44
1865,394.95
1866,396.51
1867,397.43
1868,397.96
1869,393.37
1870,395.69
1871,398.95
1872,396.15
1873,392.61
1874,397.44
1875,395.17
1876,395.84
1877,396.43
1878,397.58
1879,394.75
1880,393.99
1881,390.55
1882,393.63
1883,397.04
1884,396.64
1885,394.9
1886,398.98
1887,399.58
1888,400.92
1889,395.61
1890,393.69
1891,394.57
1892,395.59
1893,393.78
1894,397.43
1895,395.36
1896,396.05
1897,393.25
1898,391.91
1899,392.63
1900,392.45
1901,397.35
1902,393.61
1903,396.93
1904,395.97
1905,392.41
1906,397.12
1907,397.78
1908,400.67
1909,399.57
1910,397.42
1911,400.96
1912,399.23
1913,399.82
1914,394.76
1915,393.6
1916,392.52
1917,396.99
1918,396.3
1919,400.81
1920,397.14
1921,398.8
1922,394.16
1923,393.05
1924,399.3
1925,398.76
1926,397.14
1927,395.29
1928,394.51
1929,391.25
1930,393.44
1931,397.63
1932,395.88
1933,397.26
1934,399.67
1935,396.07
1936,394.57
1937,393.28
1938,393.23
1939,392.4
1940,397.92
1941,397.75
1942,394.75
1943,395.99
1944,392.82
1945,395.66
1946,392.93
1947,396.03
1948,393.34
1949,393.37
1950,396.18
1951,392.93
1952,392.93
1953,395.53
1954,393.85
1955,399.57
1956,397.12
1957,392.78
1958,393.24
1959,396.51
1960,397.83
1961,398.0
1962,397.5
1963,394.0
1964,396.36
1965,399.04
1966,400.51
1967,400.77
1968,395.32
1969,400.83
1970,400.26
1971,394.42
1972,397.9
1973,397.84
1974,398.91
1975,399.53
1976,400.8
1977,401.94
1978,396.5
1979,396.32
1980,392.31
1981,395.47
1982,392.81
1983,392.66
1984,395.07
1985,395.98
1986,397.11
1987,393.28
1988,396.53
1989,394.34
1990,396.25
1991,393.37
1992,391.48
1993,396.68
1994,395.82
1995,395.02
1996,397.66
1997,399.7
1998,395.39
1999,393.47
